,long_date,Zip,total_num_crimes,crimes_per_capita,total_num_noise,month_year,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count,ZIP_CODE,Population,Income,311_Requests,Liquor_License_Counts,311_Per_Capita,Liquor_License_Per_Capita,School_rating,Bus_Stop_Ct,Bus_Stop_Per_Capita,L_Stop_Ct,L_Stop_Per_Capita,311-_Rat,Rat_Per_Capita,Pot_Hole_Count,Pothole_Per_Capita,Num_Rests,Rests_Per_Capita,starbucks_stores,Sbucks_Per_Capita,Public_Prop_Ct,Public_Prop_Per_Capita,Grocery_Store_Count,Grocery_Store_Per_Capita,Premium_Grocer,DOW_Close,30yr_Rates
1272,9/1/2020,60660,1,2.10E-05,0,202009,230050,164,38,100,176.5673981,1050,297539,267,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,27781.7,2.89
1273,10/1/2016,60602,35,0.5,0,201610,600050,19,38,4,430.1075269,1350,1295366,30,60602,70,157125,506,44,7.229,0.628571429,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,18142.42,3.47
1274,10/1/2016,60605,12,0.00096595,0,201610,425050,179,39,84,307.6153846,1250,521062,258,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,18142.42,3.47
1275,10/1/2016,60607,24,0.00154321,0,201610,439050,117,45,48,278.7020906,1300,588409,297,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,18142.42,3.47
1276,10/1/2016,60608,23,0.000248724,0,201610,324050,80,62,36,221.84375,1200,363251,139,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,18142.42,3.47
1277,10/1/2016,60609,17,0.00021392,0,201610,154950,66,75,20,113.2142857,1100,211770,101,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,18142.42,3.47
1278,10/1/2016,60610,36,0.000757687,0,201610,539950,345,43,136,331.25,1350,1164136,511,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,18142.42,3.47
1279,10/1/2016,60612,14,0.000368518,0,201610,299950,80,44,20,137.0833333,1200,410149,124,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,18142.42,3.47
1280,10/1/2016,60613,27,0.000534146,0,201610,316500,315,46,124,194.1176471,900,596390,423,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,18142.42,3.47
1281,10/1/2016,60614,26,0.000397104,0,201610,725050,508,40,216,310.3103448,1400,1228958,706,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,18142.42,3.47
1282,10/1/2016,60615,5,0.000110875,0,201610,225050,163,72,52,128.129742,1600,398965,242,60615,45096,44111,4838,55,0.107,0.00121962,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,18142.42,3.47
1283,10/1/2016,60616,10,0.000212436,0,201610,314100,179,43,64,249.9375,1200,400866,299,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,18142.42,3.47
1284,10/1/2016,60618,47,0.000478874,0,201610,549050,330,37,168,196.6333333,1445,694511,468,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,18142.42,3.47
1285,10/1/2016,60620,12,0.000139907,0,201610,109950,247,54,88,69.6969697,1267,110696,342,60620,85771,35890,16200,35,0.189,0.000408063,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,18142.42,3.47
1286,10/1/2016,60621,6,0.000126279,0,201610,49050,49,96,8,33.33333333,1205,49949,71,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,18142.42,3.47
1287,10/1/2016,60622,35,0.000460435,0,201610,549050,241,32,120,238.6363636,1380,702502,379,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,18142.42,3.47
1288,10/1/2016,60623,10,9.25E-05,0,201610,78550,31,72,8,54.51388889,1350,133884,54,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,18142.42,3.47
1289,10/1/2016,60624,27,0.000591496,0,201610,85050,41,107,8,51.76060606,1200,95040,59,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,18142.42,3.47
1290,10/1/2016,60625,23,0.000251776,0,201610,314950,207,47,76,158.6666667,1100,473073,295,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,18142.42,3.47
1291,10/1/2016,60626,3,5.06E-05,0,201610,182550,150,53,48,126.8571429,1000,216488,218,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,18142.42,3.47
1292,10/1/2016,60629,19,0.00016669,0,201610,164950,176,56,72,113.9240506,1170,154771,338,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,18142.42,3.47
1293,10/1/2016,60630,15,0.000273818,0,201610,323550,136,45,72,171.4,1368,337482,234,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,18142.42,3.47
1294,10/1/2016,60631,8,0.000277469,0,201610,365050,106,43,48,195.7142857,1432,386774,165,60631,28832,91034,4598,52,0.159,0.001803552,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,18142.42,3.47
1295,10/1/2016,60632,6,6.85E-05,0,201610,189950,38,44,24,129.1248207,1241,191655,107,60632,87577,42758,14620,102,0.167,0.001164689,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,18142.42,3.47
1296,10/1/2016,60636,16,0.000310975,0,201610,41050,110,70,28,30,1106,54609,122,60636,51451,27310,14821,26,0.288,0.000505335,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,18142.42,3.47
1297,10/1/2016,60637,29,0.00050797,0,201610,139540,99,85,28,84.95,1400,215011,153,60637,57090,28785,8261,39,0.145,0.000683132,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,18142.42,3.47
1298,10/1/2016,60640,10,0.00013508,0,201610,264950,269,46,120,175,900,358725,393,60640,74030,53831,6096,182,0.082,0.002458463,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,18142.42,3.47
1299,10/1/2016,60641,14,0.00018964,0,201610,329950,139,37,68,153.6538462,1300,386857,232,60641,73824,60073,10767,99,0.146,0.001341027,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,18142.42,3.47
1300,10/1/2016,60644,5,8.47E-05,0,201610,79660,47,70,12,47.5161987,1100,95913,74,60644,59059,27262,9066,20,0.154,0.000338644,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,18142.42,3.47
1301,10/1/2016,60647,50,0.000506232,0,201610,499050,236,33,108,197.9166667,1200,589167,383,60647,98769,73443,14758,382,0.149,0.00386761,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,18142.42,3.47
1302,10/1/2016,60653,9,0.000260854,0,201610,249950,98,53,32,121.1818182,1800,303589,177,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,18142.42,3.47
1303,10/1/2016,60656,3,0.000110583,0,201610,319950,88,55,40,196.3928571,1200,298514,133,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,18142.42,3.47
1304,10/1/2016,60657,19,0.000284478,0,201610,525050,414,38,160,235.9090909,1100,731274,594,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,18142.42,3.47
1305,10/1/2016,60660,5,0.000104765,0,201610,226550,166,45,52,154.95,1000,317126,238,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,18142.42,3.47
1306,10/1/2017,60605,13,0.001046446,0,201710,417500,214,43,92,298.0165779,1253,556814,289,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,23377.24,3.9
1307,10/1/2017,60607,16,0.001028807,0,201710,479050,177,38.5,72,329.592246,1262,729148,420,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,23377.24,3.9
1308,10/1/2017,60608,28,0.000302794,0,201710,327450,89,42.5,28,230.4283604,1250,383661,145,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,23377.24,3.9
1309,10/1/2017,60609,16,0.000201336,0,201710,200050,64,58,24,135.6875,1450,250536,104,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,23377.24,3.9
1310,10/1/2017,60610,58,0.001220719,0,201710,602300,372,45,128,347.7884615,1455,1183346,487,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,23377.24,3.9
1311,10/1/2017,60612,17,0.000447486,0,201710,347800,99,39.5,32,152.3838767,1350,485395,155,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,23377.24,3.9
1312,10/1/2017,60613,35,0.000692411,0,201710,375050,260,38.5,124,218.3636364,1000,572230,361,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,23377.24,3.9
1313,10/1/2017,60614,51,0.000778935,0,201710,749550,495,41.5,200,312.8677083,1500,1384137,660,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,23377.24,3.9
1314,10/1/2017,60615,6,0.000133049,0,201710,208800,192,71,52,119.2542052,1476.5,357041,267,60615,45096,44111,4838,55,0.107,0.00121962,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,23377.24,3.9
1315,10/1/2017,60616,13,0.000276167,0,201710,344500,163,51,68,256.4048151,1202.5,416610,261,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,23377.24,3.9
1316,10/1/2017,60618,37,0.000376986,0,201710,534500,291,33.5,140,216.084565,1537.5,657043,391,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,23377.24,3.9
1317,10/1/2017,60620,14,0.000163225,0,201710,129500,206,50.5,80,83.33333333,1300,126621,303,60620,85771,35890,16200,35,0.189,0.000408063,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,23377.24,3.9
1318,10/1/2017,60621,12,0.000252557,0,201710,49950,47,92,8,32.77777778,1382,63953,60,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,23377.24,3.9
1319,10/1/2017,60622,25,0.000328882,0,201710,580050,301,30.5,176,230.15625,1250,728016,422,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,23377.24,3.9
1320,10/1/2017,60623,30,0.000277408,0,201710,84950,27,66.5,8,59.25925926,1085.5,132643,42,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,23377.24,3.9
1321,10/1/2017,60624,27,0.000591496,0,201710,92525,30,64.5,8,54.35826002,1200,122164,44,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,23377.24,3.9
1322,10/1/2017,60625,28,0.00030651,0,201710,317500,186,40,76,178.9910159,1168,444893,275,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,23377.24,3.9
1323,10/1/2017,60626,8,0.000135019,0,201710,182500,139,42,56,141.3428571,915,223781,203,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,23377.24,3.9
1324,10/1/2017,60629,14,0.000122824,0,201710,186500,149,51.5,68,116.8675728,1197.5,173687,279,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,23377.24,3.9
1325,10/1/2017,60630,16,0.000292072,0,201710,315050,164,34,72,178.0782493,1236,328071,249,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,23377.24,3.9
1326,10/1/2017,60631,6,0.000208102,#N/A,201710,379995,107,40,48,202.1966727,1304.5,417025,151,60631,28832,91034,4598,52,0.159,0.001803552,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,23377.24,3.9
1327,10/1/2017,60632,22,0.000251208,0,201710,195000,56,40,28,144.1580292,1097.5,201120,109,60632,87577,42758,14620,102,0.167,0.001164689,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,23377.24,3.9
1328,10/1/2017,60636,17,0.000330411,0,201710,63050,90,74,24,40.33653846,1155.5,67165,118,60636,51451,27310,14821,26,0.288,0.000505335,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,23377.24,3.9
1329,10/1/2017,60637,27,0.000472937,0,201710,139050,104,64.5,36,95.60085837,1403,255345,141,60637,57090,28785,8261,39,0.145,0.000683132,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,23377.24,3.9
1330,10/1/2017,60640,13,0.000175604,0,201710,290050,229,43.5,96,197.6689821,1066.5,392629,349,60640,74030,53831,6096,182,0.082,0.002458463,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,23377.24,3.9
1331,10/1/2017,60641,22,0.000298006,0,201710,345050,152,40.5,64,170.7054924,1600,396259,234,60641,73824,60073,10767,99,0.146,0.001341027,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,23377.24,3.9
1332,10/1/2017,60644,10,0.000169322,0,201710,99350,43,59.5,8,53.83271238,1316,115453,66,60644,59059,27262,9066,20,0.154,0.000338644,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,23377.24,3.9
1333,10/1/2017,60647,52,0.000526481,0,201710,499950,227,32,132,188.6291683,1054,611845,356,60647,98769,73443,14758,382,0.149,0.00386761,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,23377.24,3.9
1334,10/1/2017,60653,9,0.000260854,0,201710,257550,111,43,48,134.5740741,1600,312925,171,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,23377.24,3.9
1335,10/1/2017,60656,3,0.000110583,0,201710,289050,75,37.5,44,172.7083333,1004.5,270672,122,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,23377.24,3.9
1336,10/1/2017,60657,26,0.000389286,0,201710,549050,424,38.5,184,258.974359,1300,737942,592,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,23377.24,3.9
1337,10/1/2017,60660,9,0.000188576,0,201710,218800,148,41,68,156.4556962,875,277839,227,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,23377.24,3.9
1338,10/1/2018,60602,69,0.985714286,0,201810,787000,22,37.5,4,477.2727273,1607,989426,25,60602,70,157125,506,44,7.229,0.628571429,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,25115.76,4.83
1339,10/1/2018,60605,13,0.001046446,0,201810,455050,258,48,88,318.8742497,1300,730378,324,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,25115.76,4.83
1340,10/1/2018,60607,21,0.001350309,0,201810,450050,188,41,88,319.1766862,1150,623262,319,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,25115.76,4.83
1341,10/1/2018,60608,43,0.000465006,0,201810,309950,125,50,40,243.198681,1200,350976,181,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,25115.76,4.83
1342,10/1/2018,60609,13,0.000163586,0,201810,239050,73,42,32,157.4145299,1322.5,265200,107,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,25115.76,4.83
1343,10/1/2018,60610,65,0.001368047,0,201810,577050,430,49.5,136,331.5340909,1325,1024103,537,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,25115.76,4.83
1344,10/1/2018,60612,25,0.000658068,0,201810,357550,92,46,40,163.6858974,1300,501621,122,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,25115.76,4.83
1345,10/1/2018,60613,28,0.000553929,0,201810,320000,290,33,152,212.6964286,900,531165,371,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,25115.76,4.83
1346,10/1/2018,60614,43,0.000656749,0,201810,739550,584,40,240,321.675,1400,1260499,790,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,25115.76,4.83
1347,10/1/2018,60615,10,0.000221749,0,201810,250000,175,68.5,52,143.7882883,1700,389216,242,60615,45096,44111,4838,55,0.107,0.00121962,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,25115.76,4.83
1348,10/1/2018,60616,12,0.000254923,0,201810,357550,174,41.5,56,258.6436645,1115.5,415090,261,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,25115.76,4.83
1349,10/1/2018,60618,36,0.000366797,0,201810,487050,330,34,148,200.0992038,1233.5,592438,439,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,25115.76,4.83
1350,10/1/2018,60620,23,0.000268156,0,201810,138300,194,55,84,86.77486374,1300,131075,292,60620,85771,35890,16200,35,0.189,0.000408063,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,25115.76,4.83
1351,10/1/2018,60621,26,0.000547207,0,201810,45050,35,64,12,23.66730038,1365,62007,52,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,25115.76,4.83
1352,10/1/2018,60622,47,0.000618299,0,201810,577050,354,31.5,168,243.058495,1355,688173,460,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,25115.76,4.83
1353,10/1/2018,60623,37,0.000342136,0,201810,139950,24,64.5,8,79.80295567,1420,207969,45,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,25115.76,4.83
1354,10/1/2018,60624,20,0.000438145,0,201810,134450,22,40,12,77.5,1450,143474,38,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,25115.76,4.83
1355,10/1/2018,60625,36,0.000394084,0,201810,335050,185,35,72,193.1282051,1147.5,457769,248,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,25115.76,4.83
1356,10/1/2018,60626,6,0.000101264,0,201810,184000,155,45,64,136.7045455,765,223407,206,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,25115.76,4.83
1357,10/1/2018,60629,12,0.000105278,0,201810,206050,132,46,72,130.1553984,1302.5,195453,246,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,25115.76,4.83
1358,10/1/2018,60630,14,0.000255563,0,201810,346250,151,34,76,180.5846931,1388.5,350320,217,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,25115.76,4.83
1359,10/1/2018,60631,5,0.000173418,0,201810,362000,125,36,60,199.7896613,1317.5,386971,174,60631,28832,91034,4598,52,0.159,0.001803552,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,25115.76,4.83
