long_date,Zip,total_num_crimes,total_num_noise,month_year,Full_date,short_date,zip_code,city_state,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count
01/1/2019,60642,16,16,201901.0,01/1/2019,01/2019,60642.0,"chicago, il",599494.0,95.0,30.5,88.0,270.4513469,1450.0,677485.0,126.0
01/1/2019,60643,9,9,201901.0,01/1/2019,01/2019,60643.0,"chicago, il",186400.0,198.0,55.0,80.0,127.4101961,1570.0,231468.0,276.0
01/1/2019,60644,11,11,201901.0,01/1/2019,01/2019,60644.0,"chicago, il",154050.0,30.0,50.5,20.0,68.65530303,1404.0,154887.0,47.0
01/1/2019,60645,6,6,201901.0,01/1/2019,01/2019,60645.0,"chicago, il",244950.0,104.0,68.5,40.0,138.77777780000002,1244.5,277579.0,146.0
01/1/2019,60646,4,4,201901.0,01/1/2019,01/2019,60646.0,"chicago, il",482050.0,74.0,64.5,56.0,216.6333333,1769.0,559154.0,99.0
01/1/2019,60647,36,36,201901.0,01/1/2019,01/2019,60647.0,"chicago, il",515050.0,179.0,55.5,148.0,230.3846154,1200.0,584576.0,262.0
01/1/2019,60649,11,11,201901.0,01/1/2019,01/2019,60649.0,"chicago, il",122000.0,74.0,77.5,12.0,71.19223449,1377.5,160861.0,109.0
01/1/2019,60651,26,26,201901.0,01/1/2019,01/2019,60651.0,"chicago, il",219000.0,43.0,47.0,20.0,98.82571075,1413.0,211591.0,70.0
01/1/2019,60652,1,1,201901.0,01/1/2019,01/2019,60652.0,"chicago, il",196500.0,95.0,66.5,40.0,132.6237624,1138.0,175602.0,145.0
01/1/2019,60653,2,2,201901.0,01/1/2019,01/2019,60653.0,"chicago, il",344000.0,93.0,74.5,44.0,142.73458,1921.0,384254.0,138.0
01/1/2019,60654,5,5,201901.0,01/1/2019,01/2019,60654.0,"chicago, il",542550.0,190.0,70.0,116.0,396.69183260000005,1250.0,866133.0,293.0
01/1/2019,60655,9,9,201901.0,01/1/2019,01/2019,60655.0,"chicago, il",250000.0,73.0,56.0,32.0,170.1102024,1325.5,267096.0,108.0
01/1/2019,60656,3,3,201901.0,01/1/2019,01/2019,60656.0,"chicago, il",320050.0,51.0,63.0,28.0,165.54166669999998,1072.0,321651.0,70.0
01/1/2019,60657,15,15,201901.0,01/1/2019,01/2019,60657.0,"chicago, il",444050.0,317.0,64.5,236.0,246.7777778,1185.0,615765.0,406.0
01/1/2019,60659,8,8,201901.0,01/1/2019,01/2019,60659.0,"chicago, il",237550.0,59.0,78.5,36.0,143.86792450000002,1250.0,279953.0,86.0
01/1/2019,60660,4,4,201901.0,01/1/2019,01/2019,60660.0,"chicago, il",253050.0,113.0,56.5,64.0,172.22437630000002,1150.0,298540.0,177.0
01/1/2019,60661,34,34,201901.0,01/1/2019,01/2019,60661.0,"chicago, il",432550.0,63.0,55.5,44.0,339.8098266,1200.0,439177.0,79.0
01/1/2019,60706,0,0,,,,,,,,,,,,,
01/1/2019,60707,3,3,,,,,,,,,,,,,
01/1/2019,60712,3,3,,,,,,,,,,,,,
01/1/2019,60714,0,0,,,,,,,,,,,,,
01/1/2019,60803,0,0,,,,,,,,,,,,,
01/1/2019,60804,0,0,,,,,,,,,,,,,
01/1/2019,90615,4,4,,,,,,,,,,,,,
01/1/2020,60018,0,0,,,,,,,,,,,,,
01/1/2020,60068,0,0,,,,,,,,,,,,,
01/1/2020,60202,1,1,,,,,,,,,,,,,
01/1/2020,60302,11,11,,,,,,,,,,,,,
01/1/2020,60501,0,0,,,,,,,,,,,,,
01/1/2020,60602,26,26,202001.0,01/1/2020,01/2020,60602.0,"chicago, il",1150050.0,21.0,96.0,12.0,548.6641221,2096.0,1460996.0,25.0
01/1/2020,60605,4,4,202001.0,01/1/2020,01/2020,60605.0,"chicago, il",442500.0,186.0,84.0,84.0,317.4540682,1235.0,769201.0,337.0
01/1/2020,60607,7,7,202001.0,01/1/2020,01/2020,60607.0,"chicago, il",564500.0,133.0,64.5,64.0,335.24599539999997,1430.0,828222.0,219.0
01/1/2020,60608,29,29,202001.0,01/1/2020,01/2020,60608.0,"chicago, il",412050.0,57.0,65.5,32.0,213.1034483,1429.5,448782.0,109.0
01/1/2020,60609,14,14,202001.0,01/1/2020,01/2020,60609.0,"chicago, il",229950.0,36.0,70.5,12.0,151.51443,1240.0,247192.0,65.0
01/1/2020,60610,34,34,202001.0,01/1/2020,01/2020,60610.0,"chicago, il",598550.0,318.0,70.5,168.0,350.59052410000004,1420.0,1094889.0,407.0
01/1/2020,60611,12,12,202001.0,01/1/2020,01/2020,60611.0,"chicago, il",649494.0,584.0,97.0,188.0,412.25085260000003,1450.0,1035854.0,665.0
01/1/2020,60612,14,14,202001.0,01/1/2020,01/2020,60612.0,"chicago, il",344500.0,65.0,47.0,48.0,186.2940476,1450.0,460118.0,100.0
01/1/2020,60613,10,10,202001.0,01/1/2020,01/2020,60613.0,"chicago, il",265050.0,162.0,51.5,112.0,225.7693966,900.0,575371.0,232.0
01/1/2020,60614,25,25,202001.0,01/1/2020,01/2020,60614.0,"chicago, il",737050.0,426.0,73.0,264.0,329.36748589999996,1468.5,1195252.0,559.0
01/1/2020,60615,2,2,202001.0,01/1/2020,01/2020,60615.0,"chicago, il",203050.0,117.0,79.0,36.0,124.3596491,1500.0,382211.0,170.0
01/1/2020,60616,10,10,202001.0,01/1/2020,01/2020,60616.0,"chicago, il",381550.0,118.0,61.5,56.0,249.28571430000002,1196.5,447570.0,184.0
01/1/2020,60617,16,16,202001.0,01/1/2020,01/2020,60617.0,"chicago, il",130000.0,145.0,57.5,60.0,90.72868051,1243.0,135180.0,228.0
01/1/2020,60618,20,20,202001.0,01/1/2020,01/2020,60618.0,"chicago, il",517250.0,152.0,47.0,112.0,216.38888889999998,1405.0,631228.0,235.0
01/1/2020,60619,16,16,202001.0,01/1/2020,01/2020,60619.0,"chicago, il",130050.0,173.0,70.0,64.0,86.02795031,1262.5,140000.0,255.0
01/1/2020,60620,20,20,202001.0,01/1/2020,01/2020,60620.0,"chicago, il",150050.0,162.0,55.0,76.0,93.61794355,1357.0,147466.0,238.0
01/1/2020,60621,8,8,202001.0,01/1/2020,01/2020,60621.0,"chicago, il",58950.0,31.0,114.5,12.0,35.91470258,1200.0,78886.0,53.0
01/1/2020,60622,21,21,202001.0,01/1/2020,01/2020,60622.0,"chicago, il",624050.0,161.0,33.5,104.0,254.6741667,1264.5,771771.0,255.0
01/1/2020,60623,34,34,202001.0,01/1/2020,01/2020,60623.0,"chicago, il",145050.0,18.0,56.5,8.0,82.29411765,1563.0,150450.0,31.0
01/1/2020,60624,18,18,202001.0,01/1/2020,01/2020,60624.0,"chicago, il",122000.0,23.0,73.0,4.0,94.25967666,1017.0,130307.0,34.0
01/1/2020,60625,15,15,202001.0,01/1/2020,01/2020,60625.0,"chicago, il",319500.0,107.0,51.5,68.0,182.55375,1152.0,426039.0,146.0
01/1/2020,60626,3,3,202001.0,01/1/2020,01/2020,60626.0,"chicago, il",187000.0,95.0,79.5,28.0,147.1394231,900.0,214907.0,128.0
01/1/2020,60628,16,16,202001.0,01/1/2020,01/2020,60628.0,"chicago, il",110050.0,219.0,71.0,84.0,79.14208541,1200.0,110902.0,317.0
01/1/2020,60629,15,15,202001.0,01/1/2020,01/2020,60629.0,"chicago, il",219950.0,101.0,63.5,40.0,144.10787219999997,1304.0,211918.0,170.0
01/1/2020,60630,13,13,202001.0,01/1/2020,01/2020,60630.0,"chicago, il",324950.0,100.0,61.0,52.0,177.37481730000002,1185.0,319904.0,156.0
01/1/2020,60631,2,2,202001.0,01/1/2020,01/2020,60631.0,"chicago, il",352450.0,74.0,44.5,36.0,197.0206667,1280.0,409535.0,112.0
01/1/2020,60632,15,15,202001.0,01/1/2020,01/2020,60632.0,"chicago, il",237500.0,52.0,78.5,20.0,160.87697690000002,1350.0,252377.0,70.0
01/1/2020,60634,13,13,202001.0,01/1/2020,01/2020,60634.0,"chicago, il",319050.0,161.0,52.0,72.0,186.875,1391.5,330994.0,244.0
01/1/2020,60636,16,16,202001.0,01/1/2020,01/2020,60636.0,"chicago, il",84450.0,57.0,64.5,20.0,59.52380952,1100.0,97581.0,85.0
01/1/2020,60637,19,19,202001.0,01/1/2020,01/2020,60637.0,"chicago, il",167050.0,69.0,60.0,28.0,110.4100946,1275.0,272946.0,115.0
01/1/2020,60638,10,10,202001.0,01/1/2020,01/2020,60638.0,"chicago, il",264950.0,135.0,73.0,52.0,177.31858190000003,1195.0,259969.0,189.0
01/1/2020,60639,16,16,202001.0,01/1/2020,01/2020,60639.0,"chicago, il",256250.0,64.0,58.0,24.0,161.92842919999998,1400.0,261794.0,89.0
01/1/2020,60640,6,6,202001.0,01/1/2020,01/2020,60640.0,"chicago, il",297050.0,144.0,61.0,100.0,204.1177,1200.0,429946.0,206.0
01/1/2020,60641,8,8,202001.0,01/1/2020,01/2020,60641.0,"chicago, il",317549.5,90.0,53.5,48.0,159.0909091,1314.5,396629.0,140.0
01/1/2020,60642,11,11,202001.0,01/1/2020,01/2020,60642.0,"chicago, il",650000.0,115.0,31.5,92.0,265.78065130000005,1325.0,658305.0,180.0
01/1/2020,60643,12,12,202001.0,01/1/2020,01/2020,60643.0,"chicago, il",185050.0,163.0,65.5,72.0,126.35597150000001,1500.0,235790.0,243.0
01/1/2020,60644,11,11,202001.0,01/1/2020,01/2020,60644.0,"chicago, il",148050.0,37.0,77.0,16.0,95.26076664,1395.0,151431.0,64.0
01/1/2020,60645,14,14,202001.0,01/1/2020,01/2020,60645.0,"chicago, il",180050.0,75.0,86.0,28.0,143.2,1000.0,247642.0,120.0
01/1/2020,60646,5,5,202001.0,01/1/2020,01/2020,60646.0,"chicago, il",430050.0,64.0,64.0,24.0,217.5162338,1637.5,535564.0,91.0
01/1/2020,60647,36,36,202001.0,01/1/2020,01/2020,60647.0,"chicago, il",549950.0,157.0,35.0,92.0,221.79824559999997,1146.5,644969.0,239.0
01/1/2020,60649,9,9,202001.0,01/1/2020,01/2020,60649.0,"chicago, il",147049.0,85.0,65.5,28.0,88.63636364,1396.0,158666.0,130.0
01/1/2020,60651,21,21,202001.0,01/1/2020,01/2020,60651.0,"chicago, il",220000.0,50.0,71.5,24.0,135.7704545,1400.0,221126.0,84.0
01/1/2020,60652,4,4,202001.0,01/1/2020,01/2020,60652.0,"chicago, il",220000.0,68.0,46.5,32.0,145.3483648,1251.0,210787.0,121.0
01/1/2020,60653,6,6,202001.0,01/1/2020,01/2020,60653.0,"chicago, il",354550.0,97.0,48.0,48.0,122.4320652,1675.0,402769.0,155.0
01/1/2020,60654,8,8,202001.0,01/1/2020,01/2020,60654.0,"chicago, il",508800.0,197.0,62.0,88.0,383.8032171,1250.0,807488.0,265.0
01/1/2020,60655,5,5,202001.0,01/1/2020,01/2020,60655.0,"chicago, il",238250.0,67.0,50.0,40.0,174.0302476,1217.5,248439.0,102.0
01/1/2020,60656,4,4,202001.0,01/1/2020,01/2020,60656.0,"chicago, il",321000.0,55.0,67.5,24.0,175.21912350000002,1100.0,304053.0,85.0
01/1/2020,60657,11,11,202001.0,01/1/2020,01/2020,60657.0,"chicago, il",499050.0,299.0,61.0,180.0,257.79497349999997,1200.0,625871.0,416.0
01/1/2020,60659,5,5,202001.0,01/1/2020,01/2020,60659.0,"chicago, il",154950.0,55.0,67.5,16.0,151.8545752,1000.0,235986.0,84.0
01/1/2020,60660,3,3,202001.0,01/1/2020,01/2020,60660.0,"chicago, il",250050.0,141.0,46.5,76.0,180.9915865,1187.5,318861.0,202.0
01/1/2020,60661,30,30,202001.0,01/1/2020,01/2020,60661.0,"chicago, il",412450.0,36.0,22.5,40.0,318.5185185,1151.5,488110.0,46.0
01/1/2020,60707,5,5,,,,,,,,,,,,,
01/1/2020,60712,2,2,,,,,,,,,,,,,
01/1/2020,60714,0,0,,,,,,,,,,,,,
01/1/2020,60804,0,0,,,,,,,,,,,,,
01/1/2020,90615,3,3,,,,,,,,,,,,,
02/1/2016,9020,0,0,,,,,,,,,,,,,
02/1/2016,60202,0,0,,,,,,,,,,,,,
02/1/2016,60302,22,22,,,,,,,,,,,,,
02/1/2016,60602,30,30,,,,,,,,,,,,,
02/1/2016,60605,5,5,,,,,,,,,,,,,
02/1/2016,60607,7,7,,,,,,,,,,,,,
02/1/2016,60608,18,18,,,,,,,,,,,,,
02/1/2016,60609,10,10,,,,,,,,,,,,,
02/1/2016,60610,52,52,,,,,,,,,,,,,
02/1/2016,60611,8,8,,,,,,,,,,,,,
02/1/2016,60612,15,15,,,,,,,,,,,,,
02/1/2016,60613,15,15,,,,,,,,,,,,,
02/1/2016,60614,21,21,,,,,,,,,,,,,
02/1/2016,60615,5,5,,,,,,,,,,,,,
02/1/2016,60616,10,10,,,,,,,,,,,,,
02/1/2016,60617,14,14,,,,,,,,,,,,,
02/1/2016,60618,35,35,,,,,,,,,,,,,
02/1/2016,60619,13,13,,,,,,,,,,,,,
02/1/2016,60620,9,9,,,,,,,,,,,,,
02/1/2016,60621,9,9,,,,,,,,,,,,,
02/1/2016,60622,29,29,,,,,,,,,,,,,
02/1/2016,60623,22,22,,,,,,,,,,,,,
02/1/2016,60624,22,22,,,,,,,,,,,,,
02/1/2016,60625,19,19,,,,,,,,,,,,,
02/1/2016,60626,5,5,,,,,,,,,,,,,
02/1/2016,60628,10,10,,,,,,,,,,,,,
02/1/2016,60629,15,15,,,,,,,,,,,,,
02/1/2016,60630,11,11,,,,,,,,,,,,,
02/1/2016,60631,3,3,,,,,,,,,,,,,
02/1/2016,60632,15,15,,,,,,,,,,,,,
02/1/2016,60634,22,22,,,,,,,,,,,,,
02/1/2016,60636,17,17,,,,,,,,,,,,,
02/1/2016,60637,23,23,,,,,,,,,,,,,
02/1/2016,60638,9,9,,,,,,,,,,,,,
02/1/2016,60639,14,14,,,,,,,,,,,,,
02/1/2016,60640,13,13,,,,,,,,,,,,,
02/1/2016,60641,21,21,,,,,,,,,,,,,
02/1/2016,60642,7,7,,,,,,,,,,,,,
02/1/2016,60643,13,13,,,,,,,,,,,,,
02/1/2016,60644,8,8,,,,,,,,,,,,,
02/1/2016,60645,17,17,,,,,,,,,,,,,
02/1/2016,60646,5,5,,,,,,,,,,,,,
02/1/2016,60647,36,36,,,,,,,,,,,,,
02/1/2016,60649,4,4,,,,,,,,,,,,,
02/1/2016,60651,13,13,,,,,,,,,,,,,
02/1/2016,60652,9,9,,,,,,,,,,,,,
02/1/2016,60653,5,5,,,,,,,,,,,,,
02/1/2016,60654,5,5,,,,,,,,,,,,,
02/1/2016,60655,3,3,,,,,,,,,,,,,
02/1/2016,60656,2,2,,,,,,,,,,,,,
02/1/2016,60657,12,12,,,,,,,,,,,,,
02/1/2016,60659,2,2,,,,,,,,,,,,,
02/1/2016,60660,5,5,,,,,,,,,,,,,
02/1/2016,60661,26,26,,,,,,,,,,,,,
02/1/2016,60707,7,7,,,,,,,,,,,,,
02/1/2016,60712,3,3,,,,,,,,,,,,,
02/1/2016,60827,1,1,,,,,,,,,,,,,
02/1/2016,90615,3,3,,,,,,,,,,,,,
02/1/2017,9020,0,0,,,,,,,,,,,,,
02/1/2017,60018,0,0,,,,,,,,,,,,,
02/1/2017,60068,0,0,,,,,,,,,,,,,
02/1/2017,60176,0,0,,,,,,,,,,,,,
02/1/2017,60302,8,8,,,,,,,,,,,,,
02/1/2017,60456,0,0,,,,,,,,,,,,,
02/1/2017,60602,17,17,,,,,,,,,,,,,
02/1/2017,60605,3,3,201702.0,02/1/2017,02/2017,60605.0,"chicago, il",445050.0,115.0,28.5,88.0,323.5186819,1358.5,548210.0,202.0
02/1/2017,60607,8,8,201702.0,02/1/2017,02/2017,60607.0,"chicago, il",532500.0,73.0,33.0,72.0,308.9116766,1543.5,741819.0,278.0
02/1/2017,60608,18,18,201702.0,02/1/2017,02/2017,60608.0,"chicago, il",287300.0,68.0,45.0,32.0,221.31459449999997,1165.0,338791.0,117.0
02/1/2017,60609,2,2,201702.0,02/1/2017,02/2017,60609.0,"chicago, il",219687.0,49.0,54.5,24.0,139.1987179,1230.0,242116.0,90.0
02/1/2017,60610,42,42,201702.0,02/1/2017,02/2017,60610.0,"chicago, il",646550.0,302.0,41.0,156.0,355.4134091,1510.0,1351023.0,477.0
02/1/2017,60611,8,8,201702.0,02/1/2017,02/2017,60611.0,"chicago, il",642050.0,491.0,61.0,188.0,417.9956897,1400.0,1194344.0,647.0
02/1/2017,60612,15,15,201702.0,02/1/2017,02/2017,60612.0,"chicago, il",339050.0,67.0,23.5,60.0,141.71739130000003,1300.0,445737.0,105.0
02/1/2017,60613,19,19,201702.0,02/1/2017,02/2017,60613.0,"chicago, il",330000.0,191.0,29.0,164.0,222.45833330000002,906.0,633554.0,346.0
02/1/2017,60614,35,35,201702.0,02/1/2017,02/2017,60614.0,"chicago, il",849050.0,411.0,31.0,220.0,324.6575342,1505.0,1543308.0,651.0
02/1/2017,60616,7,7,201702.0,02/1/2017,02/2017,60616.0,"chicago, il",327550.0,134.0,54.5,64.0,252.9433399,1200.0,407638.0,253.0
02/1/2017,60617,17,17,201702.0,02/1/2017,02/2017,60617.0,"chicago, il",103500.0,195.0,80.5,68.0,77.97319347,1227.0,112094.0,283.0
02/1/2017,60618,22,22,201702.0,02/1/2017,02/2017,60618.0,"chicago, il",667450.0,223.0,30.0,180.0,216.1850095,1472.5,791662.0,399.0
02/1/2017,60619,10,10,201702.0,02/1/2017,02/2017,60619.0,"chicago, il",99500.0,179.0,67.0,60.0,75.98418972,1200.0,113839.0,267.0
02/1/2017,60620,18,18,201702.0,02/1/2017,02/2017,60620.0,"chicago, il",120000.0,198.0,64.5,76.0,80.97826087,1217.5,115342.0,291.0
02/1/2017,60621,11,11,201702.0,02/1/2017,02/2017,60621.0,"chicago, il",39050.0,47.0,77.5,8.0,25.58139535,1200.0,49701.0,66.0
02/1/2017,60622,24,24,201702.0,02/1/2017,02/2017,60622.0,"chicago, il",544050.0,157.0,23.0,136.0,237.728989,1325.0,727788.0,313.0
02/1/2017,60623,19,19,201702.0,02/1/2017,02/2017,60623.0,"chicago, il",80050.0,21.0,84.5,8.0,48.367162,1114.0,145469.0,41.0
02/1/2017,60624,16,16,201702.0,02/1/2017,02/2017,60624.0,"chicago, il",89850.0,39.0,153.5,12.0,51.57154727,1302.0,107839.0,51.0
02/1/2017,60625,23,23,201702.0,02/1/2017,02/2017,60625.0,"chicago, il",357550.0,131.0,36.5,104.0,184.5761494,1175.0,495198.0,246.0
02/1/2017,60626,2,2,201702.0,02/1/2017,02/2017,60626.0,"chicago, il",169500.0,91.0,49.0,56.0,121.84375,900.0,195150.0,166.0
02/1/2017,60628,10,10,201702.0,02/1/2017,02/2017,60628.0,"chicago, il",60050.0,254.0,93.5,64.0,43.62820513,1194.0,70049.0,341.0
02/1/2017,60629,15,15,201702.0,02/1/2017,02/2017,60629.0,"chicago, il",164500.0,162.0,41.0,64.0,113.8013136,1178.0,157220.0,278.0
02/1/2017,60630,9,9,201702.0,02/1/2017,02/2017,60630.0,"chicago, il",302550.0,94.0,53.5,68.0,167.1019656,1288.0,315070.0,181.0
02/1/2017,60631,5,5,201702.0,02/1/2017,02/2017,60631.0,"chicago, il",367500.0,74.0,41.5,44.0,197.0555556,1504.5,390700.0,122.0
02/1/2017,60632,13,13,201702.0,02/1/2017,02/2017,60632.0,"chicago, il",189656.5,43.0,61.0,20.0,147.1913043,1162.5,193180.0,91.0
02/1/2017,60633,2,2,201702.0,02/1/2017,02/2017,60633.0,"chicago, il",110050.0,36.0,86.0,12.0,90.78384194,1200.0,116047.0,56.0
02/1/2017,60634,22,22,201702.0,02/1/2017,02/2017,60634.0,"chicago, il",280000.0,151.0,33.5,96.0,159.45833330000002,1307.0,287554.0,300.0
02/1/2017,60636,13,13,201702.0,02/1/2017,02/2017,60636.0,"chicago, il",43050.0,89.0,124.0,28.0,30.06130165,1095.0,52947.0,125.0
02/1/2017,60637,20,20,201702.0,02/1/2017,02/2017,60637.0,"chicago, il",125050.0,69.0,70.5,24.0,82.32600733,1425.0,242975.0,115.0
02/1/2017,60638,9,9,201702.0,02/1/2017,02/2017,60638.0,"chicago, il",235050.0,137.0,44.0,68.0,174.248325,1097.0,237268.0,236.0
02/1/2017,60639,12,12,201702.0,02/1/2017,02/2017,60639.0,"chicago, il",226500.0,65.0,65.0,24.0,137.9978457,1200.0,222614.0,114.0
02/1/2017,60640,9,9,201702.0,02/1/2017,02/2017,60640.0,"chicago, il",239050.0,196.0,33.5,140.0,182.5294831,925.0,363836.0,313.0
02/1/2017,60641,13,13,201702.0,02/1/2017,02/2017,60641.0,"chicago, il",369438.5,95.0,32.5,72.0,146.15384619999998,1250.0,388822.0,182.0
02/1/2017,60642,7,7,201702.0,02/1/2017,02/2017,60642.0,"chicago, il",524050.0,62.0,24.0,60.0,274.4047619,1357.0,546288.0,129.0
02/1/2017,60643,8,8,201702.0,02/1/2017,02/2017,60643.0,"chicago, il",165050.0,186.0,65.5,64.0,109.75071229999999,1443.0,202347.0,287.0
02/1/2017,60644,14,14,201702.0,02/1/2017,02/2017,60644.0,"chicago, il",79050.0,55.0,98.5,8.0,46.12012987,1167.0,94421.0,81.0
02/1/2017,60645,7,7,201702.0,02/1/2017,02/2017,60645.0,"chicago, il",195049.5,80.0,54.5,40.0,100.9914773,1000.0,238755.0,143.0
02/1/2017,60646,3,3,201702.0,02/1/2017,02/2017,60646.0,"chicago, il",524050.0,82.0,37.5,52.0,219.1262024,1784.0,579899.0,126.0
02/1/2017,60647,40,40,201702.0,02/1/2017,02/2017,60647.0,"chicago, il",507050.0,144.0,28.0,140.0,187.27083330000002,1200.0,620415.0,327.0
02/1/2017,60649,10,10,201702.0,02/1/2017,02/2017,60649.0,"chicago, il",92300.0,74.0,82.5,28.0,58.60279784,1515.0,134143.0,125.0
02/1/2017,60651,11,11,201702.0,02/1/2017,02/2017,60651.0,"chicago, il",151550.0,64.0,84.0,20.0,103.3942313,1234.5,165521.0,110.0
02/1/2017,60652,6,6,201702.0,02/1/2017,02/2017,60652.0,"chicago, il",187450.0,124.0,36.0,88.0,133.1467949,1218.5,179832.0,205.0
02/1/2017,60653,5,5,201702.0,02/1/2017,02/2017,60653.0,"chicago, il",320000.0,76.0,44.0,36.0,122.7041406,1950.0,331434.0,158.0
02/1/2017,60654,3,3,201702.0,02/1/2017,02/2017,60654.0,"chicago, il",525000.0,145.0,30.0,112.0,398.4490741,1300.0,848441.0,245.0
02/1/2017,60655,4,4,201702.0,02/1/2017,02/2017,60655.0,"chicago, il",229950.0,92.0,49.0,48.0,155.9238029,1224.0,251031.0,131.0
02/1/2017,60657,14,14,201702.0,02/1/2017,02/2017,60657.0,"chicago, il",612050.0,311.0,30.0,240.0,253.0687398,1325.0,866287.0,518.0
02/1/2017,60659,8,8,201702.0,02/1/2017,02/2017,60659.0,"chicago, il",287500.0,50.0,33.5,40.0,155.5144231,1322.0,285842.0,98.0
02/1/2017,60660,3,3,201702.0,02/1/2017,02/2017,60660.0,"chicago, il",200049.0,120.0,39.0,68.0,150.0,875.0,312455.0,206.0
02/1/2017,60661,25,25,201702.0,02/1/2017,02/2017,60661.0,"chicago, il",428550.0,15.0,23.0,16.0,323.0860588,1084.0,440040.0,46.0
02/1/2017,60706,0,0,,,,,,,,,,,,,
02/1/2017,60712,1,1,,,,,,,,,,,,,
02/1/2017,60714,0,0,,,,,,,,,,,,,
02/1/2017,60804,0,0,,,,,,,,,,,,,
02/1/2017,60805,0,0,,,,,,,,,,,,,
02/1/2017,90615,5,5,,,,,,,,,,,,,
02/1/2018,9020,0,0,,,,,,,,,,,,,
02/1/2018,46394,1,1,,,,,,,,,,,,,
02/1/2018,60068,0,0,,,,,,,,,,,,,
02/1/2018,60202,3,3,,,,,,,,,,,,,
02/1/2018,60302,16,16,,,,,,,,,,,,,
02/1/2018,60409,1,1,,,,,,,,,,,,,
02/1/2018,60602,39,39,,,,,,,,,,,,,
02/1/2018,60605,8,8,201802.0,02/1/2018,02/2018,60605.0,"chicago, il",424950.0,168.0,37.0,104.0,328.5830512,1256.5,686375.0,238.0
02/1/2018,60607,10,10,201802.0,02/1/2018,02/2018,60607.0,"chicago, il",467550.0,115.0,34.0,72.0,318.1551001,1300.0,757834.0,341.0
02/1/2018,60608,24,24,201802.0,02/1/2018,02/2018,60608.0,"chicago, il",327550.0,56.0,34.5,40.0,249.1201963,1250.0,363436.0,108.0
02/1/2018,60609,5,5,201802.0,02/1/2018,02/2018,60609.0,"chicago, il",182750.0,46.0,61.0,16.0,101.35135140000001,1215.0,217724.0,80.0
02/1/2018,60610,41,41,201802.0,02/1/2018,02/2018,60610.0,"chicago, il",597050.0,287.0,38.5,196.0,346.55303030000005,1350.0,1246895.0,443.0
02/1/2018,60611,9,9,201802.0,02/1/2018,02/2018,60611.0,"chicago, il",632550.0,558.0,56.0,208.0,413.3969502,1421.5,1128610.0,729.0
02/1/2018,60612,16,16,201802.0,02/1/2018,02/2018,60612.0,"chicago, il",345050.0,55.0,53.0,44.0,177.9761905,1531.5,537554.0,104.0
02/1/2018,60613,21,21,201802.0,02/1/2018,02/2018,60613.0,"chicago, il",347049.5,193.0,30.5,140.0,214.6071429,878.0,587493.0,332.0
02/1/2018,60614,21,21,201802.0,02/1/2018,02/2018,60614.0,"chicago, il",799050.0,368.0,33.5,264.0,320.88492060000004,1521.5,1482141.0,583.0
02/1/2018,60615,8,8,201802.0,02/1/2018,02/2018,60615.0,"chicago, il",197949.5,139.0,103.5,44.0,124.0245726,1476.5,352141.0,207.0
02/1/2018,60616,5,5,201802.0,02/1/2018,02/2018,60616.0,"chicago, il",344550.0,116.0,37.0,76.0,243.5535685,1139.0,435791.0,213.0
02/1/2018,60617,18,18,201802.0,02/1/2018,02/2018,60617.0,"chicago, il",117500.0,187.0,80.0,64.0,86.54035874,1282.0,123794.0,287.0
02/1/2018,60618,34,34,201802.0,02/1/2018,02/2018,60618.0,"chicago, il",589950.0,201.0,29.0,164.0,226.15384619999998,1600.0,737941.0,348.0
02/1/2018,60619,11,11,201802.0,02/1/2018,02/2018,60619.0,"chicago, il",119950.0,180.0,83.5,60.0,80.625,1236.0,120256.0,273.0
02/1/2018,60620,10,10,201802.0,02/1/2018,02/2018,60620.0,"chicago, il",124950.0,175.0,60.5,72.0,74.39393939,1300.0,125990.0,281.0
02/1/2018,60621,10,10,201802.0,02/1/2018,02/2018,60621.0,"chicago, il",35050.0,34.0,86.0,8.0,22.63169383,1400.0,48222.0,49.0
02/1/2018,60622,29,29,201802.0,02/1/2018,02/2018,60622.0,"chicago, il",599050.0,185.0,27.0,120.0,176.8625,950.0,722651.0,335.0
02/1/2018,60623,12,12,201802.0,02/1/2018,02/2018,60623.0,"chicago, il",149950.0,16.0,25.5,12.0,81.27606598,1269.5,152403.0,29.0
02/1/2018,60624,20,20,201802.0,02/1/2018,02/2018,60624.0,"chicago, il",100000.0,27.0,118.5,8.0,65.48175865,1321.0,120668.0,35.0
02/1/2018,60625,15,15,201802.0,02/1/2018,02/2018,60625.0,"chicago, il",412450.0,100.0,34.0,72.0,208.3255382,1407.5,550859.0,203.0
02/1/2018,60626,7,7,201802.0,02/1/2018,02/2018,60626.0,"chicago, il",167500.0,81.0,30.0,60.0,141.58333330000002,900.0,200894.0,141.0
02/1/2018,60628,12,12,201802.0,02/1/2018,02/2018,60628.0,"chicago, il",69550.0,233.0,78.0,68.0,52.2192029,1178.5,78306.0,332.0
02/1/2018,60629,11,11,201802.0,02/1/2018,02/2018,60629.0,"chicago, il",185750.0,122.0,47.5,64.0,127.1539727,1253.0,178333.0,206.0
