lat,lng,detail,Zip
41.9,-87.77,"{'house_number': '1055', 'road': 'North Menard Avenue', 'police_beat': 'Beat 2531', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
41.89,-87.73,"{'house_number': '4221', 'road': 'West Ferdinand Street', 'neighbourhood': 'Humboldt Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
41.9,-87.74,"{'house_number': '1010-1054', 'road': 'North Kolmar Avenue', 'police_beat': 'Beat 2523', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
41.74,-87.7,"{'house_number': '3118', 'road': 'West 84th Place', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.75,-87.74,"{'house_number': '7827', 'road': 'South Keating Avenue', 'residential': 'Ford City Condos', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.74,-87.72,"{'house_number': '3919', 'road': 'West 84th Street', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.75,-87.72,"{'house_number': '3844', 'road': 'West Myrick Street', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.76,-87.72,"{'house_number': '7501', 'road': 'South Pulaski Road', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.75,-87.69,"{'road': 'West 79th Street', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.74,-87.73,"{'house_number': '8406', 'road': 'South Kolin Avenue', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.75,-87.73,"{'amenity': 'Adali E. Stevenson Middle School', 'road': 'West 79th Street', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.75,-87.68,"{'house_number': '2252', 'road': 'West 79th Street', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.77,-87.71,"{'leisure': 'Marquette Park Golf Course', 'road': 'Mann Drive', 'neighbourhood': 'Chicago Lawn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.75,-87.71,"{'house_number': '3508-3510', 'road': 'West 79th Street', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.74,-87.71,"{'house_number': '3512', 'road': 'West 84th Place', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.74,-87.74,"{'house_number': '8401', 'road': 'South Keating Avenue', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.74,-87.69,"{'house_number': '2701', 'road': 'West 84th Place', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.76,-87.73,"{'road': 'West 73rd Street', 'neighbourhood': 'West Lawn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.75,-87.7,"{'house_number': '3100', 'road': 'West 79th Street', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60652', 'country': 'United States of America', 'country_code': 'us'}",60652
41.82,-87.61,"{'house_number': '649-651', 'road': 'East 41st Street', 'neighbourhood': 'Grand Boulevard', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60653', 'country': 'United States of America', 'country_code': 'us'}",60653
41.83,-87.62,"{'house_number': '3535', 'road': 'South Prairie Avenue', 'neighbourhood': 'Douglas', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60653', 'country': 'United States of America', 'country_code': 'us'}",60653
41.82,-87.6,"{'tourism': 'Restoration', 'road': 'East 41st Place', 'neighbourhood': 'Oakland', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60653', 'country': 'United States of America', 'country_code': 'us'}",60653
41.83,-87.61,"{'amenity': 'Arts & Recreation Center at Ellis Park', 'house_number': '3520', 'road': 'South Cottage Grove Avenue', 'residential': 'Lake Grove Village', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60653', 'country': 'United States of America', 'country_code': 'us'}",60653
41.89,-87.64,"{'leisure': 'East Bank Club', 'house_number': '500', 'road': 'North Kingsbury Street', 'neighbourhood': 'Chicago River North', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60654', 'country': 'United States of America', 'country_code': 'us'}",60654
41.71,-87.67,"{'house_number': '1929', 'road': 'West 101st Street', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.7,-87.71,"{'house_number': '10616', 'road': 'South Drake Avenue', 'neighbourhood': 'Mount Greenwood', 'town': 'Evergreen Park', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.7,-87.63,"{'house_number': '246', 'road': 'West 107th Street', 'neighbourhood': 'Roseland', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.71,-87.69,"{'house_number': '10059', 'road': 'South Fairfield Avenue', 'neighbourhood': 'Beverly', 'town': 'Evergreen Park', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.7,-87.69,"{'house_number': '10628', 'road': 'South Fairfield Avenue', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.7,-87.7,"{'house_number': '10622', 'road': 'South Troy Street', 'neighbourhood': 'Mount Greenwood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.69,-87.67,"{'house_number': '11156', 'road': 'South Homewood Avenue', 'neighbourhood': 'Morgan Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.7,-87.72,"{'shop': 'Dollar Tree', 'house_number': '10601', 'road': 'South Pulaski Road', 'town': 'Oak Lawn', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.69,-87.71,"{'house_number': '11153', 'road': 'South Central Park Avenue', 'neighbourhood': 'Mount Greenwood', 'village': 'Merrionette Park', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.69,-87.7,"{'house_number': '11154', 'road': 'South Troy Street', 'neighbourhood': 'Mount Greenwood', 'village': 'Merrionette Park', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.71,-87.72,"{'amenity': 'Brother Rice High School', 'house_number': '10001', 'road': 'South Pulaski Road', 'town': 'Oak Lawn', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.69,-87.69,"{'house_number': '11156', 'road': 'South Fairfield Avenue', 'neighbourhood': 'Morgan Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.68,-87.71,"{'house_number': '11657', 'road': 'South Central Park Avenue', 'neighbourhood': 'Mount Greenwood', 'village': 'Merrionette Park', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60655', 'country': 'United States of America', 'country_code': 'us'}",60655
41.98,-87.82,"{'house_number': '7714', 'road': 'West Catalpa Avenue', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60656', 'country': 'United States of America', 'country_code': 'us'}",60656
41.98,-87.81,"{'house_number': '5458', 'road': 'North Octavia Avenue', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60656', 'country': 'United States of America', 'country_code': 'us'}",60656
41.98,-87.8,"{'house_number': '5442', 'road': 'North Newland Avenue', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60656', 'country': 'United States of America', 'country_code': 'us'}",60656
41.98,-87.79,"{'house_number': '5425', 'road': 'North Neenah Avenue', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60656', 'country': 'United States of America', 'country_code': 'us'}",60656
41.98,-87.84,"{'house_number': '8521', 'road': 'West Gregory Street', 'commercial': 'Oakview Corporate Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60656', 'country': 'United States of America', 'country_code': 'us'}",60656
41.97,-87.8,"{'house_number': '4859', 'road': 'North Newland Avenue', 'neighbourhood': 'Norwood Park', 'village': 'Harwood Heights', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60656', 'country': 'United States of America', 'country_code': 'us'}",60656
41.96,-87.84,"{'house_number': '8508', 'road': 'West Brodman Avenue', 'neighbourhood': ""O'Hare"", 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60656', 'country': 'United States of America', 'country_code': 'us'}",60656
41.97,-87.84,"{'house_number': '8536-8538', 'road': 'West Argyle Street', 'neighbourhood': ""O'Hare"", 'town': 'Norridge', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60656', 'country': 'United States of America', 'country_code': 'us'}",60656
41.98,-87.83,"{'house_number': '5525', 'road': 'West Gregory Street', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60656', 'country': 'United States of America', 'country_code': 'us'}",60656
41.94,-87.65,"{'house_number': '812', 'road': 'West Belmont Avenue', 'neighbourhood': 'Lake View', 'suburb': 'Lakeview', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60657', 'country': 'United States of America', 'country_code': 'us'}",60657
41.94,-87.67,"{'house_number': '1632-1636', 'road': 'West Belmont Avenue', 'neighbourhood': 'North Center', 'suburb': 'Roscoe Village', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60657', 'country': 'United States of America', 'country_code': 'us'}",60657
41.94,-87.66,"{'building': 'Camaci Building', 'house_number': '1220-1222', 'road': 'West Belmont Avenue', 'neighbourhood': 'Lake View', 'suburb': 'Lakeview', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60657', 'country': 'United States of America', 'country_code': 'us'}",60657
41.94,-87.64,"{'house_number': '3158-3172', 'road': 'North Sheridan Road', 'neighbourhood': 'Lake View', 'suburb': 'Lakeview', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60657', 'country': 'United States of America', 'country_code': 'us'}",60657
41.95,-87.64,"{'road': 'Addison Drive', 'neighbourhood': 'Lake View', 'suburb': 'Lakeview', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60657', 'country': 'United States of America', 'country_code': 'us'}",60657
41.99,-87.7,"{'house_number': '2815', 'road': 'West Peterson Avenue', 'neighbourhood': 'West Ridge', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60659', 'country': 'United States of America', 'country_code': 'us'}",60659
41.99,-87.71,"{'house_number': '3200', 'road': 'West Peterson Avenue', 'neighbourhood': 'North Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60659', 'country': 'United States of America', 'country_code': 'us'}",60659
41.95,-87.71,"{'house_number': '3755', 'road': 'North Spaulding Avenue', 'neighbourhood': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60659', 'country': 'United States of America', 'country_code': 'us'}",60659
41.99,-87.68,"{'house_number': '2101', 'road': 'West Peterson Avenue', 'neighbourhood': 'Lincoln Square', 'suburb': 'Edgewater', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60659', 'country': 'United States of America', 'country_code': 'us'}",60659
41.97,-87.7,"{'house_number': '4833', 'road': 'North Francisco Avenue', 'neighbourhood': 'Lincoln Square', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60659', 'country': 'United States of America', 'country_code': 'us'}",60659
41.99,-87.72,"{'building': 'Gate House', 'road': 'West Peterson Avenue', 'neighbourhood': 'North Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60659', 'country': 'United States of America', 'country_code': 'us'}",60659
41.98,-87.73,"{'house_number': '5400', 'road': 'North Pulaski Road', 'neighbourhood': 'North Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60659', 'country': 'United States of America', 'country_code': 'us'}",60659
41.99,-87.66,"{'house_number': '1132', 'road': 'West Thorndale Avenue', 'neighbourhood': 'Edgewater', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60660', 'country': 'United States of America', 'country_code': 'us'}",60660
41.99,-87.67,"{'house_number': '5957-5959', 'road': 'North Clark Street', 'neighbourhood': 'Edgewater', 'suburb': 'Edgewater', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60660', 'country': 'United States of America', 'country_code': 'us'}",60660
42,-87.66,"{'amenity': 'Loyola University Chicago', 'house_number': '1032', 'road': 'West Sheridan Road', 'neighbourhood': 'Edgewater', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60660', 'country': 'United States of America', 'country_code': 'us'}",60660
41.98,-87.65,"{'natural': 'Foster Beach', 'road': 'Lakefront Trail', 'neighbourhood': 'Edgewater', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60660', 'country': 'United States of America', 'country_code': 'us'}",60660
41.88,-87.64,"{'building': 'Cigna', 'house_number': '525', 'road': 'West Monroe Street', 'neighbourhood': 'Near West Side', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60661', 'country': 'United States of America', 'country_code': 'us'}",60661
41.99,-87.88,"{'amenity': ""O'Hare Multi Modal Facility"", 'house_number': '10255', 'road': 'Mannheim Road', 'neighbourhood': ""O'Hare"", 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60666', 'country': 'United States of America', 'country_code': 'us'}",60666
41.97,-87.79,"{'amenity': 'Beard Elementary School', 'road': 'North Neenah Avenue', 'neighbourhood': 'Norwood Park', 'village': 'Harwood Heights', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60706', 'country': 'United States of America', 'country_code': 'us'}",60706
41.97,-87.81,"{'road': 'Octavia Avenue', 'neighbourhood': 'Norwood Park', 'village': 'Harwood Heights', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60706', 'country': 'United States of America', 'country_code': 'us'}",60706
41.96,-87.8,"{'road': 'New England Avenue', 'village': 'Harwood Heights', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60706', 'country': 'United States of America', 'country_code': 'us'}",60706
41.96,-87.83,"{'house_number': '4408', 'road': 'Redwood Drive', 'town': 'Norridge', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60706', 'country': 'United States of America', 'country_code': 'us'}",60706
41.97,-87.83,"{'house_number': '8100', 'road': 'Strong Street', 'town': 'Norridge', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60706', 'country': 'United States of America', 'country_code': 'us'}",60706
41.97,-87.82,"{'road': 'Strong Street', 'town': 'Norridge', 'municipality': 'Norwood Park Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60706', 'country': 'United States of America', 'country_code': 'us'}",60706
41.92,-87.81,"{'house_number': '2206', 'road': 'North 73rd Court', 'neighbourhood': 'Ellsworth', 'town': 'Elmwood Park', 'municipality': 'Leyden Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60707', 'country': 'United States of America', 'country_code': 'us'}",60707
41.92,-87.79,"{'house_number': '2148-2202', 'road': 'North Natchez Avenue', 'police_beat': 'Beat 2512', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60707', 'country': 'United States of America', 'country_code': 'us'}",60707
41.92,-87.8,"{'house_number': '6954', 'road': 'West Palmer Street', 'police_beat': 'Beat 2512', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60707', 'country': 'United States of America', 'country_code': 'us'}",60707
41.93,-87.8,"{'house_number': '2727', 'road': 'North Sayre Avenue', 'neighbourhood': 'Montclare', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60707', 'country': 'United States of America', 'country_code': 'us'}",60707
41.91,-87.79,"{'house_number': '1626', 'road': 'North Nashville Avenue', 'police_beat': 'Beat 2513', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60707', 'country': 'United States of America', 'country_code': 'us'}",60707
41.91,-87.8,"{'house_number': '1633', 'road': 'North Sayre Avenue', 'neighbourhood': 'Montclare', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60707', 'country': 'United States of America', 'country_code': 'us'}",60707
41.93,-87.79,"{'shop': 'Target', 'house_number': '6525', 'road': 'West Diversey Avenue', 'police_beat': 'Beat 2512', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60707', 'country': 'United States of America', 'country_code': 'us'}",60707
41.93,-87.81,"{'house_number': '2747', 'road': 'North 73rd Court', 'neighbourhood': 'Dunning', 'town': 'Elmwood Park', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60707', 'country': 'United States of America', 'country_code': 'us'}",60707
41.91,-87.81,"{'building': 'Headquarters', 'house_number': '1622', 'road': 'North 73rd Court', 'neighbourhood': 'Ellsworth', 'town': 'Elmwood Park', 'municipality': 'Leyden Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60707', 'country': 'United States of America', 'country_code': 'us'}",60707
42,-87.72,"{'road': 'North Monticello Avenue', 'village': 'Lincolnwood', 'municipality': 'Niles Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60712', 'country': 'United States of America', 'country_code': 'us'}",60712
42,-87.73,"{'leisure': 'Bryn Mawr Country Club', 'house_number': '6600', 'road': 'Crawford Avenue', 'neighbourhood': 'Forest Glen', 'village': 'Lincolnwood', 'municipality': 'Niles Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60712', 'country': 'United States of America', 'country_code': 'us'}",60712
42,-87.74,"{'road': 'Valley Line Trail', 'village': 'Lincolnwood', 'municipality': 'Niles Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60712', 'country': 'United States of America', 'country_code': 'us'}",60712
41.99,-87.73,"{'house_number': '4025-4055', 'road': 'West Peterson Avenue', 'neighbourhood': 'North Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60712', 'country': 'United States of America', 'country_code': 'us'}",60712
42,-87.76,"{'amenity': 'Edgebrook Elementary School', 'road': 'North Minnehaha Avenue', 'neighbourhood': 'Forest Glen', 'village': 'Lincolnwood', 'municipality': 'Niles Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60712', 'country': 'United States of America', 'country_code': 'us'}",60712
41.98,-87.74,"{'natural': 'Sauganash Prairie Grove', 'road': 'Weber Spur Trail', 'neighbourhood': 'North Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60712', 'country': 'United States of America', 'country_code': 'us'}",60712
42.02,-87.81,"{'road': 'North Odell Avenue', 'neighbourhood': 'Edison Park', 'town': 'Niles', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60714', 'country': 'United States of America', 'country_code': 'us'}",60714
42,-87.79,"{'leisure': 'Clayton F. Smith Preserves', 'road': 'North Oak Park Avenue', 'town': 'Niles', 'municipality': 'Niles Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60714', 'country': 'United States of America', 'country_code': 'us'}",60714
42.01,-87.77,"{'house_number': '5651', 'road': 'West Touhy Avenue', 'town': 'Niles', 'municipality': 'Niles Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60714', 'country': 'United States of America', 'country_code': 'us'}",60714
42.01,-87.79,"{'leisure': 'Clayton F. Smith Preserves', 'road': 'North Oak Park Avenue', 'town': 'Niles', 'municipality': 'Niles Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60714', 'country': 'United States of America', 'country_code': 'us'}",60714
41.69,-87.72,"{'amenity': 'Chicago High School for the Agricultural Sciences', 'road': 'South Pulaski Road', 'neighbourhood': 'Mount Greenwood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60803', 'country': 'United States of America', 'country_code': 'us'}",60803
41.68,-87.73,"{'amenity': 'Stony Creek Elementary School', 'road': 'West 116th Place', 'hamlet': 'Hazel Green', 'town': 'Alsip', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60803', 'country': 'United States of America', 'country_code': 'us'}",60803
41.68,-87.72,"{'amenity': 'Citgo', 'road': 'South Pulaski Road', 'town': 'Alsip', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60803', 'country': 'United States of America', 'country_code': 'us'}",60803
41.68,-87.7,"{'amenity': 'Merrionette Park Police Department', 'house_number': '11750', 'road': 'South Kedzie Avenue', 'village': 'Merrionette Park', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60803', 'country': 'United States of America', 'country_code': 'us'}",60803
41.82,-87.74,"{'road': 'Adlai Stevenson Expy', 'neighbourhood': 'Garfield Ridge', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60804', 'country': 'United States of America', 'country_code': 'us'}",60804
41.84,-87.74,"{'shop': 'The Home Depot', 'house_number': '2803', 'road': 'South Cicero Avenue', 'town': 'Cicero', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60804', 'country': 'United States of America', 'country_code': 'us'}",60804
41.85,-87.74,"{'shop': 'Dollar Tree', 'house_number': '4621', 'road': 'West Cermak Road', 'town': 'Cicero', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60804', 'country': 'United States of America', 'country_code': 'us'}",60804
41.71,-87.71,"{'road': 'Clifton Park Avenue', 'town': 'Evergreen Park', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60805', 'country': 'United States of America', 'country_code': 'us'}",60805
41.71,-87.7,"{'road': '100th Place', 'town': 'Evergreen Park', 'municipality': 'Worth Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60805', 'country': 'United States of America', 'country_code': 'us'}",60805
41.65,-87.61,"{'house_number': '455', 'road': 'East 134th Place', 'neighbourhood': 'Riverdale', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60827', 'country': 'United States of America', 'country_code': 'us'}",60827
41.65,-87.6,"{'road': 'South Maryland Avenue', 'neighbourhood': 'Riverdale', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60827', 'country': 'United States of America', 'country_code': 'us'}",60827
41.65,-87.62,"{'road': 'East 135th Place', 'town': 'Riverdale', 'municipality': 'Calumet Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60827', 'country': 'United States of America', 'country_code': 'us'}",60827
41.66,-87.65,"{'road': 'May Street', 'village': 'Calumet Park', 'municipality': 'Calumet Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60827', 'country': 'United States of America', 'country_code': 'us'}",60827
41.67,-87.65,"{'road': 'May Street', 'village': 'Calumet Park', 'municipality': 'Calumet Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60827', 'country': 'United States of America', 'country_code': 'us'}",60827
41.67,-87.66,"{'village': 'Calumet Park', 'municipality': 'Calumet Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60827-6427', 'country': 'United States of America', 'country_code': 'us'}",60827
41.68,-87.65,"{'house_number': '1144', 'road': 'West 119th Street', 'neighbourhood': 'Placerdale', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60827-6427', 'country': 'United States of America', 'country_code': 'us'}",60827
41.98,-87.68,"{'house_number': '5410', 'road': 'North Damen Avenue', 'neighbourhood': 'Lincoln Square', 'suburb': 'Edgewater', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '9020', 'country': 'United States of America', 'country_code': 'us'}",9020
41.81,-87.61,"{'house_number': '642-644', 'road': 'East 47th Street', 'neighbourhood': 'Grand Boulevard', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '90615', 'country': 'United States of America', 'country_code': 'us'}",90615
41.8,-87.61,"{'leisure': 'Harold Washington Common Ground', 'road': 'Payne Drive', 'neighbourhood': 'Washington Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '90615', 'country': 'United States of America', 'country_code': 'us'}",90615
